id_cliente,nombre,edad,genero,ciudad,distrito,fecha_registro,canal_preferido,segmento
C00275,Melba Pulido,42,Femenino,Piura,Piura Cercado,2024-09-23,Tienda,Premium
C00276,José Óscar Palacio Galvis,37,Masculino,Lima,Ate,2022-10-27,Tienda,Nuevo
C00277,Adriana Arias Buitrago,42,Femenino,Trujillo,El Porvenir,2023-07-28,Tienda,Regular
C00278,Diana María Álvarez Ortiz,18,Femenino,Lima,Villa El Salvador,2022-07-13,Tienda,Premium
C00279,Angie Edith García,42,Femenino,Cusco,San Jeronimo,2024-09-05,Tienda,Regular
C00280,Lucy Inés Acevedo Páez,59,Femenino,Trujillo,Huanchaco,2022-12-16,Tienda,Premium
C00281,Alexis López Hernández,43,Masculino,Trujillo,El Porvenir,2025-07-06,App,Ocasional
C00282,Fernando Gabriel Silva,33,Masculino,Trujillo,La Esperanza,2022-07-13,Tienda,Regular
C00283,Alberto Carlos Meneses,54,Masculino,Cusco,San Sebastian,2022-06-25,Tienda,Ocasional
C00284,María López Correa,42,Femenino,Cusco,Santiago,2022-12-30,Web,Regular
C00285,Gloria Parada,43,Femenino,Cusco,San Sebastian,2022-07-26,App,Premium
C00286,Manuel Camacho,62,Masculino,Lima,San Borja,2025-07-26,Tienda,Regular
C00287,Jaime Ramírez Muñoz,44,Masculino,Lima,Ate,2025-08-26,Web,Ocasional
C00288,Alba González Ríos,30,Femenino,Piura,Catacaos,2025-07-05,Tienda,Regular
C00289,Cristina Carolina Páez,28,Femenino,Trujillo,Huanchaco,2024-07-31,Tienda,Premium
C00290,Juan Juan Vargas,52,Masculino,Lima,Ate,2022-05-19,Tienda,Regular
C00291,Elena Fernández,19,Femenino,Lima,Surco,2023-10-21,Tienda,Regular
C00292,Manuel Juan Díaz Mosquera,32,Masculino,Lima,Los Olivos,2022-01-01,Tienda,Regular
C00293,Wilmar Hurtado,30,Masculino,Lima,San Isidro,2023-03-22,Tienda,Regular
C00294,Ernesto Bautista Martínez,50,Masculino,Lima,La Molina,2025-01-17,Tienda,Premium
C00295,Estela Torres Castro,36,Femenino,Lima,Miraflores,2024-01-20,App,Ocasional
C00296,Richard Sánchez,40,Masculino,Piura,Piura Cercado,2024-10-09,Tienda,Regular
C00297,Elena Dary Domínguez López,18,Femenino,Lima,Surco,2025-01-19,Web,Ocasional
C00298,Luz Bolaños Pinto,32,Femenino,Lima,San Juan de Lurigancho,2024-11-02,App,Regular
C00299,Daniela Gutiérrez,38,Femenino,Arequipa,Cerro Colorado,2025-03-08,App,Regular
C00300,Nayibe Judith Roa,37,Femenino,Lima,Surco,2022-05-04,Tienda,Regular
C00301,Milena Mejía,38,Femenino,Lima,Comas,2024-08-25,App,Nuevo
C00302,Pablo Eder Rodríguez,45,Masculino,Lima,Miraflores,2022-05-05,Tienda,Nuevo
C00303,Alberto Pineda Ruiz,41,Masculino,Piura,Castilla,2024-10-02,Tienda,Premium
C00304,César Guzmán Peña,54,Masculino,Lima,Villa El Salvador,2022-06-02,Tienda,Nuevo
C00305,Ángel Garzón Gómez,32,Masculino,Trujillo,La Esperanza,2022-12-13,App,Regular
C00306,Jimmy Mauricio Osorio Pineda,37,Masculino,Lima,Surco,2025-04-25,Tienda,Regular
C00307,Xiomara Ramírez Cuesta,33,Femenino,Lima,Comas,2025-10-28,App,Regular
C00308,Fanny Montoya Castellanos,57,Femenino,Arequipa,Cercado,2022-04-07,App,Regular
C00309,Óscar Saavedra,53,Masculino,Lima,San Isidro,2023-11-11,Tienda,Ocasional
C00310,Angélica Gómez,22,Femenino,Trujillo,Trujillo Cercado,2025-05-02,Tienda,Regular
C00311,Oswaldo Felipe González,23,Masculino,Cusco,Cusco Cercado,2024-11-01,Web,Premium
C00312,Nilson Ortiz Vargas,49,Masculino,Lima,Comas,2025-04-29,Web,Nuevo
C00313,Paula Isabel Rojas,50,Femenino,Arequipa,Cercado,2024-11-20,Tienda,Ocasional
C00314,Luz Mena,44,Femenino,Cusco,Santiago,2023-12-05,App,Regular
C00315,Gloria Elena Arenas Franco,20,Femenino,Cusco,Santiago,2022-01-03,Tienda,Regular
C00316,Judith Milena Álvarez,31,Femenino,Lima,San Isidro,2023-10-29,Tienda,Regular
C00317,Isabel Lucy Velásquez Ramírez,30,Femenino,Cusco,San Sebastian,2023-05-14,Tienda,Ocasional
C00318,Liliana Rosa Rojas Ríos,35,Femenino,Lima,San Juan de Lurigancho,2025-01-27,Tienda,Regular
C00319,Fernando Alexander Forero Ariza,36,Masculino,Lima,San Borja,2022-09-26,App,Ocasional
C00320,Iván Ordóñez Mena,18,Masculino,Piura,Veintiseis de Octubre,2022-01-19,Tienda,Ocasional
C00321,María Andrea Camargo,30,Femenino,Cusco,San Jeronimo,2025-11-07,App,Regular
C00322,Tulio Edwin Correa,31,Masculino,Cusco,Wanchaq,2022-07-11,App,Nuevo
C00323,María Marcela Salamanca Rivas,18,Femenino,Cusco,Cusco Cercado,2023-01-05,Tienda,Nuevo
C00324,Edgar Barrera Castro,58,Masculino,Trujillo,Trujillo Cercado,2024-10-10,Tienda,Regular
C00325,Enrique Anderson Ochoa Campo,58,Masculino,Lima,Los Olivos,2022-03-06,Tienda,Nuevo
C00326,Alicia Laura González Duque,28,Femenino,Piura,Piura Cercado,2022-07-25,Tienda,Regular
C00327,Dayana Guzmán,32,Femenino,Arequipa,Cercado,2023-03-22,App,Premium
C00328,Paola Cecilia Escobar,32,Femenino,Piura,Veintiseis de Octubre,2023-12-03,Tienda,Nuevo
C00329,Cielo Ortiz Gil,29,Femenino,Piura,Castilla,2022-03-01,Web,Regular
C00330,Pedro Chávez,45,Masculino,Piura,Catacaos,2022-09-15,App,Regular
C00331,Alexis Castro Castrillón,25,Masculino,Cusco,Santiago,2025-11-21,Tienda,Nuevo
C00332,Brayan Hernández,49,Masculino,Cusco,San Jeronimo,2022-07-17,Tienda,Ocasional
C00333,Jhon Díaz Corredor,46,Masculino,Lima,Comas,2025-04-16,Tienda,Regular
C00334,Diego Velásquez Rodríguez,38,Masculino,Lima,Los Olivos,2022-05-12,Web,Ocasional
C00335,Andrés Loaiza,62,Masculino,Lima,Miraflores,2022-07-26,Tienda,Premium
C00336,Eugenia Acevedo,48,Femenino,Lima,Villa El Salvador,2024-12-17,App,Nuevo
C00337,María Martínez,34,Femenino,Lima,Villa El Salvador,2025-01-25,Web,Ocasional
C00338,Stella González,36,Femenino,Trujillo,La Esperanza,2023-02-05,Tienda,Ocasional
C00339,Alberto Arenas,52,Masculino,Trujillo,Trujillo Cercado,2023-01-18,Tienda,Regular
C00340,Esther Leydi Gómez,29,Femenino,Cusco,Wanchaq,2022-05-23,Tienda,Nuevo
C00341,José José Silva Mora,25,Masculino,Arequipa,Yanahuara,2025-06-11,Tienda,Ocasional
C00342,Erika Erika López Salazar,48,Femenino,Lima,San Borja,2023-09-20,Tienda,Premium
C00343,Alirio Mateo Suárez Moreno,47,Masculino,Arequipa,Cerro Colorado,2023-02-26,Web,Regular
C00344,María Díaz,29,Femenino,Lima,San Isidro,2023-06-30,Tienda,Premium
C00345,Rocío Danna Martínez,61,Femenino,Trujillo,El Porvenir,2024-09-08,Web,Regular
C00346,María Rojas Quiroga,33,Femenino,Lima,San Juan de Lurigancho,2023-04-13,App,Nuevo
C00347,Ana Ramírez Marín,51,Femenino,Piura,Veintiseis de Octubre,2024-08-24,App,Regular
C00348,Francy Rincón,44,Femenino,Lima,San Juan de Lurigancho,2022-08-28,App,Premium
C00349,Estiven Díaz Vega,29,Masculino,Trujillo,Trujillo Cercado,2022-10-11,App,Nuevo
C00350,Andrés Molano,37,Masculino,Lima,Miraflores,2023-05-24,Web,Ocasional
C00351,Óscar Alfonso López Sánchez,18,Masculino,Lima,San Juan de Lurigancho,2022-02-10,Tienda,Nuevo
C00352,Leidy Karol Mesa Agudelo,50,Femenino,Trujillo,El Porvenir,2024-11-15,Tienda,Ocasional
C00353,Dario Edwin Ramírez,39,Masculino,Cusco,Cusco Cercado,2025-08-15,Tienda,Premium
C00354,Victoria Triana,50,Femenino,Piura,Catacaos,2025-10-17,Tienda,Ocasional
C00355,Mauricio Jonathan Cerón,28,Masculino,Trujillo,Huanchaco,2022-09-12,Tienda,Premium
C00356,Rocío González,36,Femenino,Trujillo,Huanchaco,2024-04-15,Tienda,Regular
C00357,Patricia Orozco,22,Femenino,Lima,Miraflores,2024-08-21,App,Regular
C00358,Ester Bustamante,29,Femenino,Lima,La Molina,2024-05-04,Tienda,Regular
C00359,Nelly Ortega,48,Femenino,Cusco,San Sebastian,2023-02-17,Tienda,Regular
C00360,Lucía Vásquez Álvarez,45,Femenino,Lima,San Isidro,2024-02-02,Web,Ocasional
C00361,Elena Marlén Ayala López,54,Femenino,Cusco,Cusco Cercado,2022-01-11,Web,Premium
C00362,Adriana Mireya Sánchez Rentería,51,Femenino,Lima,La Molina,2024-01-05,App,Regular
C00363,Dario Ramírez Caicedo,40,Masculino,Lima,Comas,2024-05-02,Tienda,Ocasional
C00364,Carlos González,18,Masculino,Lima,Surco,2023-09-16,Tienda,Regular
C00365,Eduardo David Ospino,56,Masculino,Lima,Los Olivos,2025-10-31,App,Regular
C00366,Jhon Carlos Guerra Córdoba,41,Masculino,Lima,La Molina,2023-06-22,App,Regular
C00367,José Wilson Forero,76,Masculino,Trujillo,Huanchaco,2025-03-21,Tienda,Regular
C00368,Hernando Jesús Barrera,61,Masculino,Lima,Miraflores,2024-01-05,Tienda,Regular
C00369,Katherine Hernández,46,Femenino,Trujillo,Victor Larco,2025-01-01,App,Premium
C00370,Rafael Santos Aguirre,41,Masculino,Cusco,Cusco Cercado,2023-09-20,Web,Regular
C00371,Socorro Carrillo,35,Femenino,Lima,San Isidro,2025-01-01,Tienda,Ocasional
C00372,José Martínez Anaya,25,Masculino,Cusco,Cusco Cercado,2024-05-27,App,Regular
C00373,Ángel Guzmán,31,Masculino,Lima,Miraflores,2025-09-11,Tienda,Ocasional
C00374,María Luz González Chávez,38,Femenino,Trujillo,Trujillo Cercado,2022-07-01,App,Regular
C00375,Steven Moreno,26,Masculino,Cusco,Wanchaq,2025-01-22,Web,Ocasional
C00376,Carolina Andrea Vega,35,Femenino,Trujillo,La Esperanza,2023-04-25,Tienda,Regular
C00377,Dora Diana Franco Silva,51,Femenino,Arequipa,Yanahuara,2024-01-07,Tienda,Nuevo
C00378,Yineth Alejandra Gómez,26,Femenino,Lima,Miraflores,2024-08-02,App,Regular
C00379,Luz Yadira Castillo,36,Femenino,Cusco,Cusco Cercado,2023-12-12,App,Regular
C00380,Juan Ramírez,35,Masculino,Piura,Castilla,2024-11-16,Tienda,Premium
C00381,Diego Cárdenas Rodríguez,40,Masculino,Lima,San Isidro,2023-07-19,Tienda,Regular
C00382,Sandra Alejandra Castellanos,27,Femenino,Lima,San Borja,2022-06-30,Web,Premium
C00383,Karen Claudia Muñoz Hernández,33,Femenino,Piura,Catacaos,2023-07-07,App,Regular
C00384,Yulieth Bohórquez Estrada,18,Femenino,Lima,Villa El Salvador,2024-12-15,Tienda,Ocasional
C00385,María Salas,36,Femenino,Lima,Surco,2023-05-17,Tienda,Regular
C00386,Luis Ariza Puentes,46,Masculino,Arequipa,Cayma,2025-05-02,App,Nuevo
C00387,Marina Monsalve,46,Femenino,Cusco,Santiago,2022-08-05,Web,Regular
C00388,Lidia Julieth Prada Cabrera,52,Femenino,Cusco,San Jeronimo,2022-09-08,App,Premium
C00389,Tomás González,26,Masculino,Cusco,Santiago,2022-01-01,App,Nuevo
C00390,David Méndez García,42,Masculino,Lima,Surco,2024-03-23,Tienda,Regular
C00391,Yaneth Gómez Leal,40,Femenino,Piura,Castilla,2023-10-18,App,Premium
C00392,Jackeline María López Muñoz,35,Femenino,Arequipa,Cayma,2023-11-24,Web,Premium
C00393,Elena Gómez,42,Femenino,Lima,San Isidro,2024-03-12,Tienda,Nuevo
C00394,Patricia Romero,39,Femenino,Piura,Catacaos,2022-10-05,Tienda,Premium
C00395,Luz Piedad Rodríguez,27,Femenino,Arequipa,Cayma,2023-05-09,Tienda,Ocasional
C00396,Andrés Contreras,58,Masculino,Cusco,Cusco Cercado,2024-10-01,Tienda,Regular
C00397,Karen Carmen González,58,Femenino,Cusco,Cusco Cercado,2022-03-27,Web,Regular
C00398,Jorge Julián Estrada,24,Masculino,Cusco,Cusco Cercado,2022-04-14,Tienda,Ocasional
C00399,Anderson Román Castillo,45,Masculino,Arequipa,Cayma,2023-07-13,Tienda,Ocasional
C00400,Arley Rivera,31,Masculino,Arequipa,Cercado,2024-07-30,Web,Nuevo
C00401,Victoria Maira Hernández,48,Femenino,Arequipa,Cerro Colorado,2024-10-26,App,Nuevo
C00402,Ofelia Judith Arenas,29,Femenino,Trujillo,El Porvenir,2024-04-27,Tienda,Regular
C00403,Sandra Rosalba Rico Lozano,24,Femenino,Cusco,Santiago,2025-07-01,Tienda,Regular
C00404,Alejandra Milena Rodríguez Suárez,44,Femenino,Lima,Villa El Salvador,2025-08-18,App,Premium
C00405,Jorge Jhon Pacheco,32,Masculino,Trujillo,La Esperanza,2024-03-26,App,Regular
C00406,Pedro Muñoz Tovar,41,Masculino,Lima,La Molina,2023-05-02,Web,Nuevo
C00407,Marcela Gina Acevedo Sánchez,33,Femenino,Lima,La Molina,2022-05-27,Tienda,Ocasional
C00408,Jesús Arturo Marín Castillo,25,Masculino,Arequipa,Paucarpata,2024-04-22,Tienda,Nuevo
C00409,Marleny Cáceres Correa,18,Femenino,Trujillo,Huanchaco,2022-11-12,Web,Regular
C00410,Viviana Elena Martínez,50,Femenino,Lima,Comas,2022-06-12,Tienda,Regular
C00411,Enrique Gutiérrez Medina,42,Masculino,Lima,San Isidro,2023-08-02,Web,Nuevo
C00412,María Adriana Quintero Ortiz,18,Femenino,Cusco,San Sebastian,2022-01-13,Web,Regular
C00413,David Alfonso Carmona,25,Masculino,Lima,Los Olivos,2022-04-06,Web,Premium
C00414,Jhon Elkin Restrepo,35,Masculino,Piura,Catacaos,2022-01-24,Tienda,Ocasional
C00415,John Caballero,54,Masculino,Trujillo,Victor Larco,2022-04-03,Tienda,Premium
C00416,Jorge Jorge Salcedo Suárez,47,Masculino,Piura,Castilla,2022-02-19,Tienda,Regular
C00417,Melissa Cruz,48,Femenino,Lima,San Borja,2022-06-12,App,Regular
C00418,Alexander Montoya,43,Masculino,Trujillo,Huanchaco,2023-01-25,Tienda,Regular
C00419,Arley Jhon Buitrago,38,Masculino,Lima,Miraflores,2024-05-09,Tienda,Regular
C00420,Daniela Giraldo,40,Femenino,Cusco,San Sebastian,2025-01-30,Tienda,Regular
C00421,Gloria Adriana Suárez Martínez,43,Femenino,Arequipa,Yanahuara,2024-09-20,App,Regular
C00422,María Elsy Vargas,31,Femenino,Piura,Veintiseis de Octubre,2024-11-30,Tienda,Premium
C00423,Andrea Andrea Murillo Lozano,18,Femenino,Lima,Comas,2023-10-16,Web,Ocasional
C00424,Diego Enrique Bonilla Barragán,43,Masculino,Cusco,Cusco Cercado,2025-09-29,Tienda,Premium
C00425,Luis José Patiño Delgado,36,Masculino,Lima,Villa El Salvador,2023-06-25,Tienda,Regular
C00426,Adriana María Díaz Palacios,20,Femenino,Arequipa,Yanahuara,2024-10-30,Tienda,Ocasional
C00427,Juan José Rincón,35,Masculino,Lima,Surco,2025-10-18,Tienda,Premium
C00428,Eugenia Arenas,52,Femenino,Lima,Comas,2022-12-05,Tienda,Nuevo
C00429,Norbey Rafael Álvarez,27,Masculino,Lima,San Isidro,2023-08-30,Tienda,Ocasional
C00430,Rafael Andrés Rivera Obando,34,Masculino,Lima,La Molina,2023-03-09,Tienda,Premium
C00431,Isabel Marcela Martínez,32,Femenino,Lima,Miraflores,2023-12-06,Tienda,Regular
C00432,Yulieth Marcela Betancur Flórez,28,Femenino,Lima,San Isidro,2025-08-05,Tienda,Ocasional
C00433,Juan Alberto Mejía,30,Masculino,Lima,San Isidro,2025-09-10,Tienda,Nuevo
C00434,Yesenia Inés Sánchez Gutiérrez,35,Femenino,Arequipa,Paucarpata,2022-07-03,Tienda,Premium
C00435,Elvira Rojas Portilla,49,Femenino,Lima,Miraflores,2022-10-15,Tienda,Premium
C00436,Jesús Bedoya Agudelo,39,Masculino,Cusco,Santiago,2025-10-18,App,Regular
C00437,Óscar Armando Prieto Martínez,48,Masculino,Piura,Catacaos,2023-08-05,App,Nuevo
C00438,Ernesto Rojas,36,Masculino,Lima,Los Olivos,2025-02-15,Tienda,Regular
C00439,Patricia Mejía,39,Femenino,Arequipa,Cerro Colorado,2022-05-16,Tienda,Regular
C00440,Johana Enith Sánchez Monsalve,19,Femenino,Cusco,San Sebastian,2024-07-03,Tienda,Ocasional
C00441,Gerardo David Díaz Solano,43,Masculino,Trujillo,El Porvenir,2023-08-06,Tienda,Nuevo
C00442,Samuel Fernando Oviedo,49,Masculino,Trujillo,El Porvenir,2023-06-26,App,Regular
C00443,Manuel Gómez,39,Masculino,Lima,La Molina,2025-09-09,Tienda,Nuevo
C00444,Leonardo Brayan Arias,50,Masculino,Piura,Veintiseis de Octubre,2023-11-09,Tienda,Regular
C00445,Andrés Jorge Quintero,52,Masculino,Lima,San Borja,2025-11-27,Web,Regular
C00446,Esther Sierra Correa,40,Femenino,Arequipa,Cerro Colorado,2023-12-17,Tienda,Regular
C00447,Gustavo Alberto Valencia Osorio,44,Masculino,Lima,Ate,2024-10-09,Web,Nuevo
C00448,Guillermo Lara,61,Masculino,Arequipa,Paucarpata,2025-09-11,Tienda,Regular
C00449,Alexander Bolívar García,29,Masculino,Cusco,San Jeronimo,2022-07-05,App,Nuevo
C00450,Liliana Quiroga Gutiérrez,43,Femenino,Lima,San Borja,2022-08-22,Tienda,Ocasional
C00451,Fabiola Córdoba,60,Femenino,Lima,Comas,2024-08-14,Tienda,Nuevo
C00452,Jonathan Lozano Valencia,31,Masculino,Lima,Ate,2023-12-11,App,Regular
C00453,María Barrera,61,Femenino,Cusco,San Sebastian,2022-02-19,Tienda,Regular
C00454,Luis Gutiérrez González,40,Masculino,Lima,Miraflores,2025-03-22,App,Nuevo
C00455,Luz Arenas,31,Femenino,Lima,La Molina,2025-05-27,App,Premium
C00456,Raúl Arias,46,Masculino,Cusco,Santiago,2025-03-20,Tienda,Premium
C00457,Antonio Carrillo,48,Masculino,Lima,Villa El Salvador,2023-06-27,Web,Ocasional
C00458,Yésica Rocío Rentería,33,Femenino,Trujillo,El Porvenir,2022-01-25,Tienda,Regular
C00459,Néstor Patiño Oviedo,41,Masculino,Trujillo,Victor Larco,2025-07-22,Tienda,Regular
C00460,Andrés Johnny García González,34,Masculino,Lima,San Juan de Lurigancho,2022-05-07,App,Premium
C00461,Maritza Garcés Rico,32,Femenino,Lima,Surco,2024-07-14,Web,Regular
C00462,Liliana Morales Ángel,43,Femenino,Cusco,San Jeronimo,2022-09-21,App,Regular
C00463,Carolina Mary Beltrán Acevedo,50,Femenino,Lima,Los Olivos,2024-02-03,Tienda,Regular
C00464,María Pérez,29,Femenino,Piura,Veintiseis de Octubre,2024-04-03,Tienda,Regular
C00465,Julián Cano Márquez,37,Masculino,Cusco,San Sebastian,2022-10-24,Web,Regular
C00466,Dairo Marco Caicedo,63,Masculino,Trujillo,El Porvenir,2024-02-18,App,Ocasional
C00467,Isabel Agudelo,46,Femenino,Arequipa,Cerro Colorado,2022-06-23,App,Regular
C00468,Edna Dary Díaz,21,Femenino,Cusco,San Sebastian,2023-03-29,Web,Nuevo
C00469,John Alberto Flórez Ospina,48,Masculino,Arequipa,Yanahuara,2022-04-29,Tienda,Premium
C00470,Julián Alirio López Silva,25,Masculino,Lima,San Isidro,2022-06-10,App,Premium
C00471,Carlos Restrepo Ortiz,21,Masculino,Trujillo,La Esperanza,2022-11-16,App,Premium
C00472,Enrique Ortiz,38,Masculino,Cusco,San Jeronimo,2025-10-17,App,Regular
C00473,Arturo Arias,55,Masculino,Lima,Los Olivos,2023-10-03,Tienda,Nuevo
C00474,Ester Zambrano Perdomo,50,Femenino,Piura,Veintiseis de Octubre,2022-10-22,Tienda,Nuevo
C00475,Andrea Ortiz Bejarano,56,Femenino,Lima,La Molina,2023-10-03,Tienda,Ocasional
C00476,Andrés Rafael Obando Rueda,49,Masculino,Lima,Ate,2022-09-29,Web,Regular
C00477,José Herrera García,35,Masculino,Lima,Surco,2024-02-05,App,Nuevo
C00478,Mauricio Morales Peña,45,Masculino,Lima,San Isidro,2024-07-03,Web,Regular
C00479,Carlos Bernal Franco,60,Masculino,Trujillo,Huanchaco,2023-06-27,Tienda,Premium
C00480,Paula Hoyos,63,Femenino,Piura,Catacaos,2023-01-11,App,Nuevo
C00481,Andrés Mario Vallejo,20,Masculino,Arequipa,Paucarpata,2022-02-11,App,Ocasional
C00482,Martha Gómez Castro,43,Femenino,Trujillo,Huanchaco,2025-07-08,Web,Regular
C00483,Daniel Juan Campo Cortés,31,Masculino,Lima,San Isidro,2024-07-27,Tienda,Nuevo
C00484,Teresa María Rodríguez Mena,50,Femenino,Trujillo,Victor Larco,2023-06-18,Tienda,Ocasional
C00485,Andrés Mejía Martínez,47,Masculino,Arequipa,Cercado,2023-10-18,Web,Regular
C00486,Augusto Augusto Gómez,39,Masculino,Lima,Miraflores,2024-06-14,Tienda,Regular
C00487,Viviana Lucía Barbosa López,30,Femenino,Trujillo,El Porvenir,2025-06-18,Tienda,Premium
C00488,Diana Orozco Ordóñez,44,Femenino,Lima,San Juan de Lurigancho,2025-05-26,App,Nuevo
C00489,Jeferson Ariza Ojeda,38,Masculino,Arequipa,Paucarpata,2023-11-22,App,Nuevo
C00490,Rocío Padilla,41,Femenino,Cusco,Santiago,2025-10-19,App,Regular
C00491,Liliana Contreras Prada,37,Femenino,Trujillo,Trujillo Cercado,2025-02-26,Web,Nuevo
C00492,Magdalena Isabel Giraldo,43,Femenino,Lima,Comas,2025-04-11,App,Ocasional
C00493,María Gaviria Chacón,39,Femenino,Lima,Villa El Salvador,2023-11-25,Web,Regular
C00494,Juan Perea,49,Masculino,Cusco,Cusco Cercado,2024-02-08,App,Nuevo
C00495,Patricia Bustamante Pinto,18,Femenino,Lima,Ate,2025-03-28,Tienda,Nuevo
C00496,Karina Gil,36,Femenino,Cusco,San Sebastian,2025-11-14,App,Ocasional
C00497,Nidia Mariela Marín Martínez,33,Femenino,Cusco,Wanchaq,2024-11-04,Tienda,Ocasional
C00498,Liliana Rocío Molina Jaramillo,43,Femenino,Trujillo,Huanchaco,2022-07-12,Tienda,Regular
C00499,Sergio Luis Vega Ríos,49,Masculino,Cusco,San Sebastian,2024-09-10,Tienda,Regular
C00500,Cecilia Quintero Osorio,41,Femenino,Lima,Los Olivos,2024-12-04,App,Regular
C00501,Gloria Castellanos Bedoya,40,Femenino,Trujillo,Trujillo Cercado,2023-02-01,Web,Regular
C00502,Aida Juliana Vergara,33,Femenino,Cusco,Cusco Cercado,2023-08-17,Web,Regular
C00503,Mauricio Ángel Vanegas Sierra,48,Masculino,Cusco,Cusco Cercado,2023-08-03,Tienda,Regular
C00504,María Liseth Muñoz,61,Femenino,Piura,Piura Cercado,2025-09-23,Web,Regular
C00505,Gilberto Cárdenas Reyes,44,Masculino,Lima,Surco,2024-11-03,App,Premium
C00506,Beatriz Granados Parra,42,Femenino,Lima,Miraflores,2024-06-05,Web,Ocasional
C00507,María Ramírez Rodríguez,44,Femenino,Arequipa,Yanahuara,2024-03-15,App,Nuevo
C00508,Óscar Roa,32,Masculino,Lima,La Molina,2023-06-08,Tienda,Premium
C00509,Sandra Valencia,29,Femenino,Arequipa,Yanahuara,2022-05-04,Tienda,Nuevo
C00510,María Contreras Ortega,29,Femenino,Arequipa,Paucarpata,2022-12-06,App,Nuevo
C00511,Felipe Elmer Vera Vélez,41,Masculino,Lima,Los Olivos,2023-09-10,Web,Regular
C00512,Leidy López González,47,Femenino,Trujillo,La Esperanza,2025-11-25,Web,Nuevo
C00513,Margarita Alexandra Villegas Rojas,42,Femenino,Arequipa,Cercado,2022-08-30,Web,Regular
C00514,Carlos Luis Ramos,35,Masculino,Lima,Comas,2022-08-18,Web,Regular
C00515,Alexander González Ariza,46,Masculino,Arequipa,Cerro Colorado,2025-10-26,Tienda,Regular
C00516,Cecilia Luz Valencia,35,Femenino,Lima,Comas,2022-03-20,App,Regular
C00517,Tatiana Rocío Díaz,43,Femenino,Trujillo,Trujillo Cercado,2025-01-15,Tienda,Regular
C00518,Jairo Rodrigo Benavides Suárez,32,Masculino,Trujillo,Trujillo Cercado,2024-12-12,Web,Ocasional
C00519,Jesús Correa,43,Masculino,Arequipa,Yanahuara,2024-04-06,Web,Regular
C00520,Martha Ana Tovar,27,Femenino,Lima,Surco,2022-09-06,Tienda,Regular
C00521,Carlos Rengifo Castañeda,20,Masculino,Trujillo,El Porvenir,2025-01-23,Tienda,Nuevo
C00522,Daniela Martha Padilla Ortiz,45,Femenino,Cusco,Wanchaq,2022-06-29,Tienda,Premium
C00523,Milena Bravo,55,Femenino,Lima,San Juan de Lurigancho,2023-11-08,Web,Nuevo
C00524,Isabel Beatriz Álvarez Granados,33,Femenino,Piura,Piura Cercado,2022-06-07,Tienda,Regular
C00525,Marleny Ivonne Salcedo,18,Femenino,Lima,Villa El Salvador,2022-05-17,Tienda,Ocasional
C00526,Enrique Luis Mercado,52,Masculino,Cusco,San Sebastian,2024-11-17,Tienda,Regular
C00527,Matilde Luz Gutiérrez,40,Femenino,Lima,Ate,2025-08-29,App,Regular
C00528,Fanny Gutiérrez Gallego,66,Femenino,Piura,Piura Cercado,2024-07-28,Tienda,Premium
C00529,María Páez Valderrama,56,Femenino,Piura,Catacaos,2024-02-04,Web,Ocasional
C00530,Jhon Elías Ortega Rendón,32,Masculino,Piura,Castilla,2022-03-05,Tienda,Ocasional
C00531,Erika Sánchez Arévalo,38,Femenino,Lima,La Molina,2025-03-03,Tienda,Nuevo
C00532,Yolanda Medina Campo,45,Femenino,Arequipa,Yanahuara,2022-06-18,Tienda,Regular
C00533,Lucy Carrillo,31,Femenino,Lima,San Borja,2022-04-12,Tienda,Ocasional
C00534,Andrea Maira Trujillo Anaya,57,Femenino,Cusco,Wanchaq,2024-06-10,Tienda,Regular
